Date,Open,High,Low,Close,Volume,Adj Close
7/1/2014 12:00:00 AM,35.50,36.23,34.10,35.43,18732600,35.43
6/2/2014 12:00:00 AM,34.69,37.06,33.02,35.13,17675900,35.13
5/1/2014 12:00:00 AM,36.26,37.17,33.10,34.65,20377100,34.65
4/1/2014 12:00:00 AM,36.16,37.30,32.15,35.95,29490300,35.95
3/3/2014 12:00:00 AM,37.65,40.15,35.05,35.90,19714800,35.90
2/3/2014 12:00:00 AM,35.94,39.38,34.66,38.67,15895000,38.67
1/2/2014 12:00:00 AM,40.37,41.72,34.45,36.01,22947000,36.01
12/2/2013 12:00:00 AM,37.04,41.05,36.25,40.44,15105900,40.44
11/1/2013 12:00:00 AM,33.15,37.35,32.06,36.98,16738800,36.98
10/1/2013 12:00:00 AM,33.36,35.06,31.70,32.94,24592600,32.94
9/3/2013 12:00:00 AM,27.38,33.85,27.37,33.17,19355900,33.17
8/1/2013 12:00:00 AM,28.35,28.60,26.75,27.12,12955200,27.12
7/1/2013 12:00:00 AM,25.26,29.83,24.82,28.09,22433900,28.09
6/3/2013 12:00:00 AM,26.37,27.12,23.82,25.13,17054000,25.13
5/1/2013 12:00:00 AM,24.67,27.68,24.18,26.30,18279000,26.30
4/1/2013 12:00:00 AM,23.31,25.37,22.70,24.73,18242700,24.73
3/1/2013 12:00:00 AM,21.36,23.88,21.26,23.53,19990700,23.53
2/1/2013 12:00:00 AM,19.77,21.57,19.31,21.31,18966100,21.31
1/2/2013 12:00:00 AM,20.20,20.88,18.89,19.63,24686400,19.63
12/3/2012 12:00:00 AM,18.55,19.97,18.34,19.90,21496100,19.90
11/1/2012 12:00:00 AM,16.90,19.16,16.86,18.77,27813200,18.77
10/1/2012 12:00:00 AM,16.00,16.89,15.65,16.84,23074600,16.84
9/4/2012 12:00:00 AM,14.64,16.20,14.59,15.98,21900500,15.98
8/1/2012 12:00:00 AM,15.86,16.37,14.59,14.65,17527600,14.65
7/2/2012 12:00:00 AM,15.80,16.17,15.23,15.84,15348400,15.84
6/1/2012 12:00:00 AM,15.04,15.83,14.81,15.83,14102700,15.83
5/1/2012 12:00:00 AM,15.51,16.00,14.80,15.24,19935500,15.24
4/2/2012 12:00:00 AM,15.19,15.70,14.73,15.54,16640200,15.54
3/1/2012 12:00:00 AM,14.89,15.61,14.35,15.22,15408200,15.22
2/1/2012 12:00:00 AM,15.57,16.31,14.37,14.83,22020900,14.83
1/3/2012 12:00:00 AM,16.27,16.39,15.35,15.47,18167300,15.47
12/1/2011 12:00:00 AM,16.42,16.46,14.57,16.13,21943000,16.13
11/1/2011 12:00:00 AM,14.95,16.50,14.75,15.71,24382900,15.71
10/3/2011 12:00:00 AM,13.70,16.79,13.37,15.64,36438000,15.64
9/1/2011 12:00:00 AM,13.67,15.40,12.45,13.17,42743300,13.17
8/1/2011 12:00:00 AM,13.24,13.98,11.09,13.61,33473700,13.61
7/1/2011 12:00:00 AM,15.08,15.95,13.04,13.10,29550000,13.10
6/1/2011 12:00:00 AM,16.34,16.43,14.50,15.04,25772600,15.04
5/2/2011 12:00:00 AM,17.79,18.84,15.63,16.55,41113700,16.55
4/1/2011 12:00:00 AM,16.83,17.77,16.06,17.70,20728700,17.70
3/1/2011 12:00:00 AM,16.46,17.70,15.81,16.68,25018300,16.68
2/1/2011 12:00:00 AM,16.33,17.84,16.04,16.40,24578700,16.40
1/3/2011 12:00:00 AM,16.81,17.34,15.41,16.12,23201900,16.12
12/1/2010 12:00:00 AM,16.00,17.22,16.00,16.63,12970200,16.63
11/1/2010 12:00:00 AM,16.50,17.60,15.77,15.82,21166800,15.82
10/1/2010 12:00:00 AM,14.19,16.76,14.13,16.49,29726500,16.49
9/1/2010 12:00:00 AM,13.20,14.53,13.13,14.17,27527400,14.17
8/2/2010 12:00:00 AM,14.01,14.52,12.94,13.11,13811800,13.11
7/1/2010 12:00:00 AM,13.99,15.60,13.52,13.88,24186600,13.88
6/1/2010 12:00:00 AM,15.31,15.84,13.79,13.84,21523300,13.84
5/3/2010 12:00:00 AM,16.68,16.99,14.63,15.34,26797300,15.34
4/1/2010 12:00:00 AM,16.58,19.12,16.22,16.53,33650200,16.53
3/1/2010 12:00:00 AM,15.43,16.94,15.40,16.53,21831600,16.53
2/1/2010 12:00:00 AM,15.14,15.71,14.48,15.31,21501000,15.31
1/4/2010 12:00:00 AM,16.94,17.30,14.90,15.01,24600000,15.01
