Date,Open,High,Low,Close,Volume,Adj Close
7/7/2014 12:00:00 AM,41.75,42.12,41.05,42.09,23496800,42.09
6/30/2014 12:00:00 AM,42.17,42.21,41.53,41.80,23471800,41.80
6/23/2014 12:00:00 AM,41.73,42.29,41.43,42.25,32706900,42.25
6/16/2014 12:00:00 AM,41.04,41.91,40.34,41.68,28259600,41.68
6/9/2014 12:00:00 AM,41.39,41.57,40.29,41.23,20778000,41.23
6/2/2014 12:00:00 AM,40.95,41.66,39.86,41.48,23138200,41.48
5/27/2014 12:00:00 AM,40.26,40.97,39.81,40.94,26581900,40.94
5/19/2014 12:00:00 AM,39.61,40.37,39.46,40.12,21295700,40.12
5/12/2014 12:00:00 AM,39.74,40.50,39.27,39.83,27253200,39.83
5/5/2014 12:00:00 AM,39.52,39.90,38.51,39.54,30617100,39.26
4/28/2014 12:00:00 AM,40.14,41.29,39.66,39.69,37581800,39.41
4/21/2014 12:00:00 AM,40.13,40.68,39.30,39.91,34627800,39.63
4/14/2014 12:00:00 AM,39.11,40.42,38.90,40.01,33320100,39.73
4/7/2014 12:00:00 AM,39.96,40.69,39.00,39.21,36233500,38.94
3/31/2014 12:00:00 AM,40.43,41.66,39.64,39.87,37941400,39.59
3/24/2014 12:00:00 AM,40.34,40.99,39.34,40.30,42022100,40.02
3/17/2014 12:00:00 AM,37.90,40.94,37.79,40.16,52026400,39.88
3/10/2014 12:00:00 AM,37.99,38.45,37.51,37.70,26816400,37.44
3/3/2014 12:00:00 AM,37.92,38.48,37.49,37.90,25442700,37.63
2/24/2014 12:00:00 AM,37.69,38.46,37.19,38.31,35796300,38.04
2/18/2014 12:00:00 AM,37.63,38.35,37.21,37.98,32032900,37.71
2/10/2014 12:00:00 AM,36.63,37.86,36.29,37.62,31000600,37.08
2/3/2014 12:00:00 AM,37.74,37.99,35.69,36.56,48637500,36.03
1/27/2014 12:00:00 AM,36.87,37.89,35.75,37.84,52314100,37.30
1/21/2014 12:00:00 AM,36.82,37.55,35.52,36.81,43455200,36.28
1/13/2014 12:00:00 AM,35.99,37.00,34.63,36.38,43324800,35.86
1/6/2014 12:00:00 AM,36.85,36.89,35.40,36.04,43288600,35.52
12/30/2013 12:00:00 AM,37.22,37.58,36.60,36.91,23890200,36.38
12/23/2013 12:00:00 AM,36.81,37.62,36.55,37.29,17886800,36.75
12/16/2013 12:00:00 AM,36.73,37.11,35.53,36.80,47484600,36.27
12/9/2013 12:00:00 AM,38.56,38.90,36.62,36.69,36809300,36.16
12/2/2013 12:00:00 AM,38.09,38.98,37.18,38.36,59961200,37.81
11/25/2013 12:00:00 AM,37.93,38.29,37.35,38.13,28301100,37.58
11/18/2013 12:00:00 AM,37.35,37.68,36.67,37.57,36165800,37.03
11/11/2013 12:00:00 AM,37.69,38.16,36.90,37.84,40053300,37.01
11/4/2013 12:00:00 AM,35.59,38.22,35.55,37.78,53173300,36.96
10/28/2013 12:00:00 AM,35.61,35.79,35.26,35.53,37806000,34.75
10/21/2013 12:00:00 AM,34.98,36.29,33.57,35.73,58635200,34.95
10/14/2013 12:00:00 AM,33.90,34.99,33.78,34.96,36627600,34.20
10/7/2013 12:00:00 AM,33.60,34.14,32.80,34.13,36974700,33.39
9/30/2013 12:00:00 AM,33.00,34.03,32.70,33.88,39043300,33.14
9/23/2013 12:00:00 AM,32.54,33.75,32.15,33.27,38654100,32.54
9/16/2013 12:00:00 AM,33.38,33.68,32.69,32.79,69317500,32.07
9/9/2013 12:00:00 AM,31.22,33.07,31.20,33.03,43871200,32.31
9/3/2013 12:00:00 AM,31.75,32.07,30.95,31.15,110976800,30.47
8/26/2013 12:00:00 AM,34.40,34.67,32.80,33.40,52728200,32.67
8/19/2013 12:00:00 AM,31.76,35.20,31.37,34.75,68990900,33.99
8/12/2013 12:00:00 AM,32.46,33.36,30.84,31.80,35936300,31.11
8/5/2013 12:00:00 AM,31.90,33.07,31.25,32.70,38245800,31.76
7/29/2013 12:00:00 AM,31.47,32.12,31.40,31.89,38065200,30.98
7/22/2013 12:00:00 AM,31.70,32.19,31.21,31.62,59900100,30.71
7/15/2013 12:00:00 AM,35.66,36.43,31.02,31.40,81156300,30.50
7/8/2013 12:00:00 AM,34.35,35.77,33.98,35.67,35302700,34.65
7/1/2013 12:00:00 AM,34.75,34.99,33.58,34.21,27691400,33.23
6/24/2013 12:00:00 AM,32.94,34.79,32.57,34.54,48677300,33.55
6/17/2013 12:00:00 AM,34.69,35.17,33.05,33.27,49787000,32.32
6/10/2013 12:00:00 AM,35.51,35.65,34.25,34.40,42330100,33.41
6/3/2013 12:00:00 AM,34.92,35.78,34.43,35.67,48236600,34.65
5/28/2013 12:00:00 AM,34.42,35.28,34.41,34.90,48480200,33.90
5/20/2013 12:00:00 AM,34.73,35.27,33.90,34.27,50609500,33.29
5/13/2013 12:00:00 AM,32.61,34.87,32.55,34.87,51850200,33.87
5/6/2013 12:00:00 AM,33.42,33.91,32.32,32.69,43693000,31.53
4/29/2013 12:00:00 AM,31.80,33.52,31.77,33.49,56291300,32.30
4/22/2013 12:00:00 AM,30.30,32.84,30.27,31.79,89295400,30.66
4/15/2013 12:00:00 AM,28.65,30.24,28.50,29.77,63733600,28.72
4/8/2013 12:00:00 AM,28.73,30.32,28.47,28.79,75483900,27.77
4/1/2013 12:00:00 AM,28.64,28.95,28.11,28.70,37782100,27.68
3/25/2013 12:00:00 AM,28.30,28.66,27.96,28.61,40869800,27.60
3/18/2013 12:00:00 AM,27.88,28.49,27.81,28.25,39022500,27.25
3/11/2013 12:00:00 AM,27.94,28.16,27.64,28.04,50720200,27.05
3/4/2013 12:00:00 AM,27.85,28.54,27.70,28.00,39580500,27.01
2/25/2013 12:00:00 AM,27.97,28.05,27.33,27.95,41003900,26.96
2/19/2013 12:00:00 AM,27.88,28.20,27.23,27.76,40849000,26.78
2/11/2013 12:00:00 AM,27.65,28.16,27.50,28.01,38453600,26.80
2/4/2013 12:00:00 AM,27.87,28.02,27.10,27.55,39837300,26.36
1/28/2013 12:00:00 AM,28.01,28.23,27.40,27.93,50995100,26.72
1/22/2013 12:00:00 AM,27.30,28.23,27.00,27.88,73156300,26.67
1/14/2013 12:00:00 AM,26.90,27.47,26.76,27.25,48299900,26.07
1/7/2013 12:00:00 AM,26.77,26.98,26.28,26.83,51560900,25.67
12/31/2012 12:00:00 AM,26.59,27.73,26.37,26.74,49116000,25.58
12/24/2012 12:00:00 AM,27.20,27.25,26.55,26.55,30026800,25.40
12/17/2012 12:00:00 AM,26.79,27.73,26.68,27.45,59487300,26.26
12/10/2012 12:00:00 AM,26.56,27.62,26.52,26.81,46087500,25.65
12/3/2012 12:00:00 AM,26.78,26.98,26.26,26.46,51315900,25.31
11/26/2012 12:00:00 AM,27.54,27.58,26.49,26.62,67295400,25.47
11/19/2012 12:00:00 AM,26.80,27.77,26.46,27.70,57113900,26.50
11/12/2012 12:00:00 AM,28.94,29.01,26.34,26.52,76785300,25.37
11/5/2012 12:00:00 AM,29.62,30.20,28.80,28.83,46495400,27.36
10/31/2012 12:00:00 AM,28.55,29.77,28.50,29.50,66214500,27.99
10/22/2012 12:00:00 AM,28.73,28.83,27.76,28.21,62596700,26.77
10/15/2012 12:00:00 AM,29.37,29.74,28.50,28.64,56819000,27.18
10/8/2012 12:00:00 AM,29.64,29.92,28.80,29.20,42010600,27.71
10/1/2012 12:00:00 AM,29.81,30.25,29.42,29.85,45761200,28.32
9/24/2012 12:00:00 AM,31.00,31.07,29.74,29.76,51424700,28.24
9/17/2012 12:00:00 AM,31.19,31.61,30.91,31.19,53559000,29.59
9/10/2012 12:00:00 AM,30.83,31.25,30.40,31.21,38992300,29.61
9/4/2012 12:00:00 AM,30.45,31.36,30.15,30.95,43306800,29.37
8/27/2012 12:00:00 AM,30.93,30.96,30.22,30.82,28511600,29.24
8/20/2012 12:00:00 AM,30.82,30.96,30.08,30.56,27459300,29.00
8/13/2012 12:00:00 AM,30.35,30.94,30.01,30.90,30065700,29.32
8/6/2012 12:00:00 AM,30.00,30.65,29.81,30.42,26892600,28.67
7/30/2012 12:00:00 AM,29.75,29.94,28.97,29.75,34725500,28.04
7/23/2012 12:00:00 AM,29.57,29.85,28.78,29.76,47599700,28.05
7/16/2012 12:00:00 AM,29.48,31.05,29.04,30.12,42689400,28.39
7/9/2012 12:00:00 AM,30.12,30.23,28.54,29.39,42001600,27.70
7/2/2012 12:00:00 AM,30.62,30.78,29.95,30.19,29655900,28.46
